"Campaign_ID","Target_Audience","Age_Group","Customer_Type","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Spend","ROI","Location","Language","Clicks","Impressions","Customer_Segment","Date","Company","FullState"
943542,"Men","18-24","Men 18-24","Increase Sales",45,"Facebook",0.1,7988.75,7.21,"Miami","English",20881,63369,"Food",2022-01-17,"Bistro Bliss","Florida"
292462,"Men","25-34","Men 25-34","Product Launch",15,"Facebook",0.05,2170.11,5.81,"Los Angeles","English",5309,17246,"Fashion",2022-11-14,"Mode Maven","California"
108595,"Men","18-24","Men 18-24","Market Expansion",45,"Pinterest",0.08,10913.37,1.397803602,"Austin","English",16936,56128,"Food",2022-06-28,"Palate Paradise","Texas"
934244,"Men","35-44","Men 35-44","Market Expansion",45,"Pinterest",0.04,9476.86,1.294130189,"Las Vegas","English",14632,48626,"Food",2022-04-01,"Savor Street","Nevada"
726894,"Men","35-44","Men 35-44","Market Expansion",15,"Facebook",0.13,4064.59,5.25,"Los Angeles","English",10215,31776,"Fashion",2022-11-07,"Glam Garments","California"
366583,"Men","25-34","Men 25-34","Market Expansion",30,"Instagram",0.05,4536.88,7.88,"Austin","Spanish",11511,35615,"Food",2022-08-23,"Feast Flavors","Texas"
625669,"Women","25-34","Women 25-34","Brand Awareness",45,"Pinterest",0.03,7758.38,0.134060448,"Miami","French",11898,39721,"Fashion",2022-03-10,"Trend Tailors","Florida"
243304,"Women","35-44","Women 35-44","Product Launch",45,"Twitter",0.13,8069.75,3.58,"New York","French",21105,64034,"Food",2022-06-07,"Culinary Quest","New York"
796938,"Men","35-44","Men 35-44","Brand Awareness",30,"Pinterest",0.12,6361.9,0.727501363,"Los Angeles","Spanish",9676,32489,"Food",2022-12-10,"Gastronomy Guild","California"
722604,"Men","25-34","Men 25-34","Product Launch",45,"Twitter",0.12,7814.05,0.18,"Las Vegas","French",20406,61964,"Fashion",2022-04-13,"Trend Tailors","Nevada"
113999,"Men","25-34","Men 25-34","Increase Sales",45,"Instagram",0.1,8107.18,6.48,"New York","Spanish",21207,64337,"Food",2022-04-07,"Feast Flavors","New York"
860297,"Men","25-34","Men 25-34","Brand Awareness",30,"Instagram",0.15,7647.71,0.72,"Los Angeles","English",19944,60595,"Food",2022-12-22,"Nosh Nirvana","California"
505338,"Women","18-24","Women 18-24","Increase Sales",45,"Pinterest",0.05,10528.67,0.541604209,"Las Vegas","Spanish",16321,54125,"Fashion",2022-12-09,"Style Sphere","Nevada"
485736,"Women","25-34","Women 25-34","Product Launch",15,"Pinterest",0.11,3454.12,0.770400706,"Los Angeles","English",5028,17354,"Fashion",2022-03-29,"Fiber Fashion","California"
104755,"Men","35-44","Men 35-44","Increase Sales",45,"Twitter",0.1,9449.4,3.08,"Miami","Spanish",24836,75085,"Food",2022-06-10,"Bistro Bliss","Florida"
453391,"Women","18-24","Women 18-24","Product Launch",15,"Pinterest",0.1,2944.32,0.500492338,"Austin","English",4246,14809,"Food",2022-05-02,"Gastronomy Guild","Texas"
219523,"Women","35-44","Women 35-44","Brand Awareness",30,"Twitter",0.11,4508.88,7.53,"Los Angeles","Spanish",11434,35388,"Food",2022-10-23,"Culinary Quest","California"
213192,"Men","18-24","Men 18-24","Market Expansion",15,"Instagram",0.14,1506.96,5.98,"New York","English",3820,12835,"Fashion",2022-09-17,"Style Sphere","New York"
863575,"Men","25-34","Men 25-34","Increase Sales",45,"Instagram",0.08,10707.88,7.27,"New York","Spanish",28286,85304,"Fashion",2022-01-25,"Trend Tailors","New York"
706304,"Men","25-34","Men 25-34","Market Expansion",45,"Twitter",0.06,9983.54,7.47,"Miami","Spanish",26303,79430,"Fashion",2022-11-14,"Fiber Fashion","Florida"
141547,"Men","25-34","Men 25-34","Product Launch",15,"Instagram",0.12,2947.55,1.25,"Miami","Spanish",7239,22962,"Food",2022-06-08,"Epicurean Edge","Florida"
533296,"Men","35-44","Men 35-44","Market Expansion",30,"Instagram",0.14,4498.31,4.49,"Miami","French",11404,35297,"Fashion",2022-01-22,"Vogue Visions","Florida"
331747,"Women","25-34","Women 25-34","Increase Sales",30,"Facebook",0.15,5073.89,4.5,"Austin","English",12971,39940,"Fashion",2022-06-16,"Fiber Fashion","Texas"
132175,"Men","25-34","Men 25-34","Increase Sales",15,"Pinterest",0.05,500,1.097508199,"Los Angeles","Spanish",593,2913,"Food",2022-12-06,"Palate Paradise","California"
125287,"Men","18-24","Men 18-24","Brand Awareness",60,"Pinterest",0.02,14182.76,1.149344905,"Austin","French",21758,71829,"Fashion",2022-03-11,"Chic Couture","Texas"
713332,"Men","18-24","Men 18-24","Increase Sales",60,"Twitter",0.14,12527.21,0.34,"Austin","Spanish",33154,99722,"Fashion",2022-02-22,"Style Sphere","Texas"
150762,"Women","35-44","Women 35-44","Product Launch",45,"Facebook",0.03,8523.78,3.53,"New York","Spanish",22353,67732,"Fashion",2022-01-16,"Fiber Fashion","New York"
995273,"Women","18-24","Women 18-24","Brand Awareness",30,"Facebook",0.12,5524.09,3.66,"Austin","English",14199,43576,"Fashion",2022-08-01,"Trend Tailors","Texas"
657363,"Men","35-44","Men 35-44","Increase Sales",60,"Twitter",0.06,13040,7.14,"Austin","French",34477,103641,"Fashion",2022-09-23,"Vogue Visions","Texas"
157262,"Women","25-34","Women 25-34","Increase Sales",45,"Instagram",0.05,8664.47,7.84,"Miami","French",22729,68845,"Fashion",2022-11-21,"Trend Tailors","Florida"
286347,"Men","25-34","Men 25-34","Brand Awareness",15,"Twitter",0.04,983.01,3.28,"Miami","English",2833,9911,"Fashion",2022-12-14,"Vogue Visions","Florida"
374013,"Women","18-24","Women 18-24","Increase Sales",30,"Facebook",0.08,6583.26,0.96,"Austin","English",17062,52058,"Fashion",2022-07-15,"Vogue Visions","Texas"
782351,"Women","18-24","Women 18-24","Increase Sales",30,"Pinterest",0.09,6944.68,0.457592995,"New York","French",10599,35495,"Fashion",2022-08-20,"Fiber Fashion","New York"
353033,"Men","18-24","Men 18-24","Market Expansion",30,"Instagram",0.02,6418.88,5.05,"Las Vegas","French",16629,50775,"Food",2022-08-24,"Gourmet Grove","Nevada"
649908,"Men","18-24","Men 18-24","Product Launch",60,"Pinterest",0.02,12259.33,0.656002458,"Miami","Spanish",19062,63052,"Food",2022-09-30,"Nosh Nirvana","Florida"
137097,"Men","35-44","Men 35-44","Brand Awareness",45,"Instagram",0.1,10547.75,3.86,"Austin","French",27839,83980,"Fashion",2022-04-14,"Trend Tailors","Texas"
407192,"Women","18-24","Women 18-24","Product Launch",60,"Twitter",0.05,12459.73,6.59,"Las Vegas","French",32981,99210,"Food",2022-12-26,"Gastronomy Guild","Nevada"
899220,"Women","25-34","Women 25-34","Market Expansion",60,"Twitter",0.02,14135.74,7.03,"Austin","French",36951,110969,"Food",2022-11-17,"Culinary Quest","Texas"
960348,"Women","35-44","Women 35-44","Brand Awareness",60,"Instagram",0.13,13088.62,0.59,"Austin","English",34595,103993,"Food",2022-02-10,"Culinary Quest","Texas"
538786,"Men","35-44","Men 35-44","Market Expansion",45,"Pinterest",0.12,11150.62,0.350344637,"Miami","Spanish",17319,57374,"Food",2022-10-07,"Nosh Nirvana","Florida"
825718,"Women","18-24","Women 18-24","Product Launch",30,"Instagram",0.03,4248.83,0.9,"Los Angeles","English",10728,33297,"Fashion",2022-06-04,"Vogue Visions","California"
254225,"Men","25-34","Men 25-34","Market Expansion",45,"Pinterest",0.11,9849.47,0.362856945,"Austin","English",15242,50611,"Food",2022-01-13,"Epicurean Edge","Texas"
484416,"Men","35-44","Men 35-44","Product Launch",15,"Pinterest",0.08,3790.34,1.419253274,"Austin","French",5562,19093,"Fashion",2022-06-28,"Style Sphere","Texas"
884446,"Men","25-34","Men 25-34","Market Expansion",45,"Pinterest",0.07,9465.13,1.163644686,"Miami","Spanish",14612,48561,"Food",2022-07-16,"Dine Divine","Florida"
113010,"Men","25-34","Men 25-34","Market Expansion",30,"Pinterest",0.04,5910.39,1.01707193,"New York","English",8959,30154,"Fashion",2022-09-25,"Chic Couture","New York"
635387,"Men","35-44","Men 35-44","Product Launch",60,"Facebook",0.11,12098.75,0.45,"Las Vegas","French",32027,96384,"Fashion",2022-12-23,"Trend Tailors","Nevada"
159161,"Women","18-24","Women 18-24","Increase Sales",60,"Pinterest",0.01,14253.25,0.368219363,"Las Vegas","Spanish",21840,72095,"Food",2022-02-27,"Bistro Bliss","Nevada"
403824,"Men","18-24","Men 18-24","Brand Awareness",30,"Instagram",0.07,5702.24,5.04,"Los Angeles","Spanish",14683,45012,"Fashion",2022-10-04,"Chic Couture","California"
273024,"Men","25-34","Men 25-34","Increase Sales",60,"Twitter",0.12,15000,4.85,"Los Angeles","French",39200,117632,"Fashion",2022-11-12,"Fiber Fashion","California"
824065,"Women","18-24","Women 18-24","Market Expansion",15,"Pinterest",0.06,1219.76,1.279830408,"Austin","French",1915,7218,"Food",2022-05-19,"Culinary Quest","Texas"
711786,"Women","35-44","Women 35-44","Product Launch",30,"Pinterest",0.03,6607.49,0.368219363,"Miami","French",10059,33737,"Food",2022-08-20,"Gastronomy Guild","Florida"
194726,"Women","35-44","Women 35-44","Increase Sales",60,"Instagram",0.14,12854.69,7.71,"Austin","French",34012,102263,"Food",2022-01-27,"Epicurean Edge","Texas"
676289,"Men","25-34","Men 25-34","Product Launch",30,"Pinterest",0.09,4847.73,0.48798003,"Los Angeles","English",7258,24616,"Fashion",2022-10-22,"Style Sphere","California"
200229,"Women","18-24","Women 18-24","Increase Sales",60,"Instagram",0.05,13766.4,3.54,"Los Angeles","English",36175,108670,"Fashion",2022-10-21,"Fiber Fashion","California"
686933,"Women","18-24","Women 18-24","Increase Sales",30,"Twitter",0.06,6246.34,1.29,"Miami","Spanish",16158,49382,"Food",2022-08-15,"Epicurean Edge","Florida"
244333,"Men","18-24","Men 18-24","Product Launch",15,"Twitter",0.03,1219.99,4.72,"Las Vegas","French",3262,11183,"Food",2022-07-22,"Feast Flavors","Nevada"
964384,"Women","25-34","Women 25-34","Brand Awareness",30,"Instagram",0.13,6731.1,4.67,"Los Angeles","French",17463,53246,"Fashion",2022-09-08,"Vogue Visions","California"
393112,"Women","18-24","Women 18-24","Increase Sales",60,"Pinterest",0.08,13403.7,0.116185721,"Austin","English",20763,68589,"Fashion",2022-12-11,"Fiber Fashion","Texas"
155602,"Women","18-24","Women 18-24","Increase Sales",30,"Facebook",0.11,6825.58,6.1,"Los Angeles","French",17725,54022,"Food",2022-06-10,"Gastronomy Guild","California"
259028,"Women","18-24","Women 18-24","Increase Sales",15,"Facebook",0.13,2482.05,7.51,"Los Angeles","Spanish",6066,19486,"Fashion",2022-06-18,"Chic Couture","California"
834137,"Men","18-24","Men 18-24","Product Launch",15,"Facebook",0.05,500,6.92,"New York","French",751,3744,"Food",2022-02-02,"Nosh Nirvana","New York"
600561,"Women","35-44","Women 35-44","Brand Awareness",15,"Facebook",0.13,3178.59,0.86,"Austin","English",7840,24743,"Food",2022-01-11,"Nosh Nirvana","Texas"
941731,"Men","18-24","Men 18-24","Market Expansion",30,"Twitter",0.04,5620.84,1.13,"Austin","Spanish",14468,44375,"Food",2022-07-23,"Nosh Nirvana","Texas"
643982,"Men","25-34","Men 25-34","Product Launch",45,"Facebook",0.03,9665.25,2.97,"Los Angeles","English",25441,76875,"Food",2022-08-16,"Culinary Quest","California"
969468,"Men","18-24","Men 18-24","Product Launch",60,"Facebook",0.12,15000,7.38,"New York","English",39329,118014,"Fashion",2022-09-02,"Silk & Style","New York"
378374,"Women","35-44","Women 35-44","Market Expansion",45,"Facebook",0.07,8374.92,3.79,"New York","English",21941,66508,"Food",2022-06-05,"Dine Divine","New York"
895795,"Women","35-44","Women 35-44","Market Expansion",45,"Pinterest",0.09,7799.45,0.200196935,"Los Angeles","French",11962,39931,"Food",2022-07-13,"Epicurean Edge","California"
832340,"Women","18-24","Women 18-24","Market Expansion",45,"Instagram",0.12,8443.16,4.48,"New York","Spanish",22132,67076,"Fashion",2022-04-18,"Silk & Style","New York"
799481,"Women","25-34","Women 25-34","Product Launch",30,"Pinterest",0.02,5506.82,1.169007104,"New York","Spanish",8311,28043,"Fashion",2022-11-22,"Style Sphere","New York"
857077,"Women","18-24","Women 18-24","Increase Sales",60,"Pinterest",0.06,14932.69,1.110020507,"Miami","Spanish",22502,74253,"Fashion",2022-04-11,"Silk & Style","Florida"
963684,"Women","35-44","Women 35-44","Product Launch",60,"Facebook",0.07,13670.01,3.85,"Los Angeles","French",35967,108054,"Fashion",2022-12-01,"Silk & Style","California"
491562,"Men","25-34","Men 25-34","Product Launch",30,"Pinterest",0.12,5455.55,1.401378547,"Las Vegas","Spanish",8228,27774,"Food",2022-08-21,"Savor Street","Nevada"
119455,"Men","35-44","Men 35-44","Product Launch",60,"Pinterest",0.08,15000,0.025024617,"Los Angeles","Spanish",22611,74606,"Food",2022-05-31,"Culinary Quest","California"
635570,"Men","35-44","Men 35-44","Increase Sales",15,"Twitter",0.03,2458.88,2.1,"Miami","English",6008,19316,"Food",2022-03-19,"Gastronomy Guild","Florida"
652125,"Men","35-44","Men 35-44","Product Launch",45,"Facebook",0.09,11237.18,0.24,"Austin","Spanish",29730,89581,"Food",2022-07-02,"Culinary Quest","Texas"
664929,"Women","18-24","Women 18-24","Increase Sales",60,"Twitter",0.14,12538.33,2.03,"Las Vegas","Spanish",33183,99808,"Food",2022-04-21,"Savor Street","Nevada"
366672,"Men","35-44","Men 35-44","Increase Sales",45,"Twitter",0.1,9023.89,3.65,"Los Angeles","English",23694,71702,"Fashion",2022-07-15,"Runway Rebels","California"
573229,"Women","35-44","Women 35-44","Brand Awareness",15,"Twitter",0.09,2988.86,7.47,"Las Vegas","Spanish",7348,23283,"Food",2022-06-14,"Bistro Bliss","Nevada"
898808,"Women","25-34","Women 25-34","Brand Awareness",45,"Facebook",0.07,11210.21,6.03,"New York","English",29656,89363,"Food",2022-02-09,"Epicurean Edge","New York"
741478,"Women","18-24","Women 18-24","Brand Awareness",30,"Facebook",0.03,7544.46,6.67,"Las Vegas","English",19665,59770,"Fashion",2022-09-13,"Attire Artistry","Nevada"
497493,"Men","35-44","Men 35-44","Increase Sales",45,"Twitter",0.02,9588.04,3.85,"Las Vegas","English",25221,76225,"Fashion",2022-08-01,"Fiber Fashion","Nevada"
708900,"Men","25-34","Men 25-34","Product Launch",45,"Instagram",0.05,10117.54,1.6,"Austin","French",26674,80529,"Fashion",2022-07-11,"Attire Artistry","Texas"
316096,"Men","18-24","Men 18-24","Increase Sales",60,"Instagram",0.15,13829.69,7.86,"Las Vegas","English",36310,109072,"Food",2022-05-30,"Gourmet Grove","Nevada"
196279,"Men","18-24","Men 18-24","Product Launch",45,"Pinterest",0.01,7951.77,0.316382657,"Los Angeles","Spanish",12205,40725,"Fashion",2022-04-04,"Glam Garments","California"
270901,"Men","18-24","Men 18-24","Brand Awareness",45,"Facebook",0.04,8170.02,3.83,"Los Angeles","Spanish",21382,64854,"Food",2022-04-16,"Feast Flavors","California"
725341,"Women","25-34","Women 25-34","Brand Awareness",60,"Instagram",0.15,15000,6.83,"Las Vegas","French",38962,116927,"Food",2022-05-01,"Palate Paradise","Nevada"
150704,"Women","25-34","Women 25-34","Increase Sales",30,"Twitter",0.01,6869.87,6.97,"Los Angeles","English",17844,54375,"Food",2022-03-11,"Nosh Nirvana","California"
257882,"Men","35-44","Men 35-44","Market Expansion",15,"Pinterest",0.13,546.13,0.688176965,"Los Angeles","Spanish",1263,5094,"Food",2022-07-19,"Epicurean Edge","California"
848525,"Women","18-24","Women 18-24","Increase Sales",60,"Instagram",0.06,14268.88,3.79,"Austin","French",37217,111757,"Fashion",2022-07-18,"Chic Couture","Texas"
649779,"Men","25-34","Men 25-34","Product Launch",30,"Twitter",0.03,4945.97,7.24,"Austin","French",12624,38912,"Food",2022-12-25,"Palate Paradise","Texas"
974540,"Men","35-44","Men 35-44","Increase Sales",45,"Facebook",0.08,8841.21,2.78,"Las Vegas","Spanish",23198,70233,"Food",2022-03-29,"Savor Street","Nevada"
878528,"Women","25-34","Women 25-34","Market Expansion",30,"Pinterest",0.07,6509,0.019662199,"Las Vegas","English",9907,33240,"Fashion",2022-02-20,"Glam Garments","Nevada"
469771,"Men","35-44","Men 35-44","Market Expansion",15,"Instagram",0.08,2579.75,5.62,"Las Vegas","English",6306,20199,"Fashion",2022-09-15,"Attire Artistry","Nevada"
723761,"Men","25-34","Men 25-34","Brand Awareness",30,"Facebook",0.01,7066.21,6.72,"New York","Spanish",18377,55953,"Food",2022-07-22,"Gourmet Grove","New York"
379858,"Men","18-24","Men 18-24","Brand Awareness",60,"Twitter",0.13,11565.58,3.77,"Austin","Spanish",30623,92227,"Food",2022-11-30,"Savor Street","Texas"
341991,"Women","18-24","Women 18-24","Product Launch",30,"Twitter",0.06,4755.94,5.22,"Las Vegas","French",12105,37376,"Fashion",2022-06-28,"Trend Tailors","Nevada"
186390,"Women","25-34","Women 25-34","Increase Sales",15,"Pinterest",0.13,2604.64,0.212709244,"New York","English",3740,13160,"Food",2022-02-17,"Culinary Quest","New York"
503331,"Men","18-24","Men 18-24","Product Launch",15,"Facebook",0.08,2028.44,6.4,"Los Angeles","English",4971,16243,"Food",2022-01-06,"Epicurean Edge","California"
208952,"Women","25-34","Women 25-34","Brand Awareness",15,"Pinterest",0.04,500,0.109035831,"Los Angeles","French",1178,4818,"Fashion",2022-12-17,"Vogue Visions","California"
637227,"Men","25-34","Men 25-34","Increase Sales",15,"Instagram",0.1,3114.2,2.26,"Las Vegas","French",7674,24251,"Food",2022-04-28,"Dine Divine","Nevada"
399739,"Women","25-34","Women 25-34","Market Expansion",30,"Pinterest",0.11,6468.53,0.316382657,"Austin","French",9843,33032,"Food",2022-10-02,"Feast Flavors","Texas"
606409,"Women","25-34","Women 25-34","Market Expansion",45,"Twitter",0.13,10163.73,1.48,"Las Vegas","Spanish",26803,80912,"Food",2022-04-23,"Savor Street","Nevada"
822990,"Women","25-34","Women 25-34","Market Expansion",30,"Twitter",0.08,6383.81,1.86,"Los Angeles","Spanish",16535,50498,"Fashion",2022-11-16,"Chic Couture","California"
209275,"Women","18-24","Women 18-24","Product Launch",30,"Instagram",0.02,6552.72,1.84,"Miami","Spanish",16984,51827,"Fashion",2022-07-02,"Fiber Fashion","Florida"
630389,"Men","35-44","Men 35-44","Increase Sales",15,"Facebook",0.1,1444.9,6.57,"Los Angeles","French",3696,12467,"Fashion",2022-12-24,"Chic Couture","California"
163965,"Women","35-44","Women 35-44","Market Expansion",15,"Instagram",0.07,500,0.19,"Las Vegas","French",1853,7009,"Fashion",2022-02-10,"Chic Couture","Nevada"
538561,"Women","25-34","Women 25-34","Increase Sales",45,"Instagram",0.14,10318.11,2.37,"Las Vegas","French",27215,82131,"Food",2022-10-27,"Dine Divine","Nevada"
764365,"Men","25-34","Men 25-34","Brand Awareness",15,"Twitter",0.09,3908.67,4.79,"Austin","English",9789,30515,"Fashion",2022-05-19,"Chic Couture","Texas"
813290,"Women","25-34","Women 25-34","Increase Sales",45,"Pinterest",0.06,10652.58,1.365629094,"New York","French",16522,54781,"Food",2022-07-23,"Gastronomy Guild","New York"
703195,"Men","25-34","Men 25-34","Product Launch",45,"Facebook",0.06,10768.96,0.68,"Miami","French",28445,85773,"Fashion",2022-05-25,"Glam Garments","Florida"
453981,"Women","18-24","Women 18-24","Market Expansion",30,"Instagram",0.12,6166.57,2.48,"Las Vegas","Spanish",15949,48763,"Fashion",2022-01-20,"Runway Rebels","Nevada"
875611,"Men","18-24","Men 18-24","Market Expansion",30,"Pinterest",0.14,6038.52,0.473680249,"Los Angeles","English",9165,30824,"Fashion",2022-11-30,"Glam Garments","California"
191620,"Women","35-44","Women 35-44","Increase Sales",45,"Facebook",0.05,11361.05,6.46,"New York","Spanish",30060,90558,"Food",2022-05-11,"Palate Paradise","New York"
